,ID,Name,Birthdate,Birthplace,Country_of_birth,Latitude,Longitude
1545,4611322,"Tischbierek, Raj",9/24/1962,Leipzig,Germany,51.3333,12.3833
1546,1500066,"Tisdall, Jonathan D",8/26/1958,Buffalo,United States,42.9016,-78.8487
1547,4130057,"Tishin, Petr",10/21/1976,NA,NA,NA,NA
1548,1008013,"Tiviakov, Sergei",2/14/1973,Krasnodar,Russia,45.0333,38.9833
1549,618438,"Tkachiev, Vladislav",11/9/1973,Moscow,Russia,55.7558,37.6178
1550,900060,"Todorcevic Antic, Miodrag",11/10/1940,Belgrade,Serbia,44.8167,20.4667
1551,2903237,"Todorov, Todor",11/8/1974,Varna,Bulgaria,43.2114,27.9111
1552,900168,"Todorovic, Goran M",5/17/1963,NA,NA,NA,NA
1553,700126,"Tolnai, Tibor",9/23/1964,Hodmezovasarhely,Hungary,46.4181,20.33
1554,4147235,"Tomashevsky, Evgeny",7/1/1987,Saratov,Russia,51.5333,46
1555,1124668,"Tomczak, Jacek",3/5/1990,Srem,Poland,52.0887,17.0151
1556,2900084,"Topalov, Veselin",3/15/1975,Ruse,Bulgaria,43.8445,25.9539
1557,5200016,"Torre, Eugenio",11/4/1951,Iloilo City,Philippines,10.7202,122.5621
1558,4115228,"Totsky, Leonid",8/10/1967,NA,NA,NA,NA
1559,12503592,"Toufighi, Homayoon",3/21/1990,Rasht,Iran,37.2833,49.6
1560,12401820,"Tran, Tuan Minh",10/21/1997,NA,NA,NA,NA
1561,14600684,"Tratar, Marko",5/20/1974,Ljubljana,Slovenia,46.05,14.5167
1562,4115341,"Tregubov, Pavel V.",12/21/1971,Krasnodar,Russia,45.0333,38.9833
1563,113816,"Tristan, Leonardo",11/22/1989,Necochea,Argentina,-38.55,-58.7333
1564,2047896,"Troff, Kayden",5/6/1998,Murray,United States,40.6498,-111.8874
1565,2800128,"Tseitlin, Mark D",9/23/1943,Saint Petersburg,Russia,59.95,30.3167
1566,4108566,"Tsydypov, Zhamsaran",9/5/1996,Ulan-Ude,Russia,51.8272,107.6064
1567,12400076,"Tu, Hoang Thong",6/22/1972,Ho Chi Minh City,Vietnam,10.8167,106.6333
1568,14109476,"Tukhaev, Adam",2/14/1988,Kerch,Ukraine,45.3573,36.4683
1569,14100096,"Tukmakov, Vladimir B",3/15/1946,Odesa,Ukraine,46.4775,30.7326
1570,4101219,"Tunik, Gennady",5/27/1953,Magadan,Russia,59.5667,150.8
1571,402893,"Turner, Matthew J",12/11/1975,NA,NA,NA,NA
1572,4120086,"Turov, Maxim",12/7/1979,Gukovo,Russia,48.05,39.9333
1573,2803089,"Tyomkin, Dimitri",3/25/1977,NA,NA,NA,NA
1574,13600052,"Ubilava, Elizbar",8/27/1950,Tbilisi,Georgia,41.7225,44.7925
1575,4101405,"Ulybin, Mikhail",5/31/1971,NA,NA,NA,NA
1576,3800032,"Urday, Henry",7/5/1967,Lima,Peru,-12.05,-77.0333
1577,1506102,"Urkedal, Frode Olav Olsen",5/14/1993,Oslo,Norway,59.9111,10.7528
1578,14110911,"Ushenina, Anna",8/30/1985,Kharkiv,Ukraine,50,36.2292
1579,623539,"Vachier-Lagrave, Maxime",10/21/1990,Nogent-sur-Marne,France,48.8375,2.4833
1580,13300016,"Vaganian, Rafael A",10/15/1951,Yerevan,Armenia,40.1814,44.5144
1581,14200155,"Vahidov, Tair",12/11/1963,Samarkand,Uzbekistan,39.6542,66.9597
1582,5045185,"Vaibhav, Suri",2/8/1997,New Delhi,India,28.7,77.2
1583,603252,"Vaisser, Anatoly",3/5/1949,Almaty,Kazakhstan,43.222,76.8512
1584,1203975,"Vajda, Levente",2/13/1981,Odorheiu Secuiesc,Romania,46.3139,25.3017
1585,14201801,"Vakhidov, Jakhongir",4/27/1995,Samarkand,Uzbekistan,39.6542,66.9597
1586,100587,"Valerga, Diego",10/1/1971,Buenos Aires,Argentina,-34.5997,-58.3819
1587,2205530,"Vallejo Pons, Francisco",8/21/1982,Es Castell,Spain,39.8797,4.2891
1588,818860,"Valsecchi, Alessio",4/25/1992,Bergamo,Italy,45.695,9.67
1589,1003720,"Van den Doel, Erik",5/15/1979,Leiden,Netherlands,52.1601,4.497
1590,1000071,"Van der Sterren, Paul",3/17/1956,Venlo,Netherlands,51.37,6.1681
1591,1003143,"Van der Weide, Karel",8/11/1973,Amsterdam,Netherlands,52.3667,4.8833
1592,1000020,"Van der Wiel, John T.H.",8/9/1959,Leiden,Netherlands,52.1601,4.497
1593,1039784,"Van Foreest, Jorden",4/30/1999,Groningen,Netherlands,53.2167,6.5667
1594,1039792,"Van Foreest, Lucas",3/3/2001,Groningen,Netherlands,53.2167,6.5667
1595,1020854,"Van Kampen, Robin",11/14/1994,Blaricum,Netherlands,52.2728,5.2422
1596,1000268,"Van Wely, Loek",10/7/1972,Heesch,Netherlands,51.7314,5.53
1597,4101766,"Varavin, Viktor",5/23/1967,NA,NA,NA,NA
1598,700509,"Varga, Zoltan",7/12/1970,NA,NA,NA,NA
1599,2903628,"Vasilev, Milen",6/6/1978,Burgas,Bulgaria,42.5,27.4667
1600,3400042,"Vasquez Schroeder, Rodrigo",12/6/1969,NA,NA,NA,NA
1601,4169530,"Vavulin, Maxim",5/6/1998,Moscow,Russia,55.7558,37.6178
1602,3503054,"Vazquez Igarza, Renier",1/8/1979,NA,NA,NA,NA
1603,300659,"Velicka, Petr",2/26/1967,Frydek-Mistek,Czech Republic,49.6881,18.3536
1604,2900149,"Velikov, Petar",3/30/1951,Tolbukhin,Bulgaria,43.5714,27.8211
1605,681091,"Velten, Paul",8/10/1993,Hanoi,Vietnam,21.0245,105.8412
1606,5005779,"Venkatesh, M.R.",5/20/1985,Chennai,India,13.0825,80.275
1607,3500055,"Vera Gonzalez-Quevedo, Reynaldo",1/7/1961,Union de Reyes,Cuba,22.797,-81.535
1608,3804623,"Vera Siguenas, Deivy",1/18/1992,Chicama,Peru,-7.848,-79.1407
1609,2100789,"Vescovi, Giovanni",6/14/1978,Porto Alegre,Brazil,-30.0328,-51.23
1610,14122480,"Vetoshko, Volodymyr",4/16/1998,Horodok,Ukraine,49.1667,26.5667
1611,2261090,"Vila Gazquez, Xavier",3/8/1990,Barcelona,Spain,41.3825,2.1769
1612,5200393,"Villamayor, Buenaventura",5/4/1967,Mauban,Philippines,14.1911,121.7308
1613,25012223,Visakh N R,4/24/1999,Nagercoil,India,8.17,77.43
1614,5030692,Vishnu Prasanna. V,8/12/1989,Chennai,India,13.0825,80.275
1615,1000578,"Visser, Yge",7/29/1963,Sneek,Netherlands,53.0325,5.66
1616,4152956,"Vitiugov, Nikita",2/4/1987,Saint Petersburg,Russia,59.95,30.3167
1617,13700014,"Vladimirov, Yevgeniy",1/20/1957,Almaty,Kazakhstan,43.222,76.8512
1618,813192,"Vocaturo, Daniele",12/16/1989,Rome,Italy,41.8931,12.4828
1619,4611292,"Vogt, Lothar",1/17/1952,Gorlitz,Germany,51.1528,14.9872
1620,4113470,"Voitsekhovsky, Stanislav",8/6/1964,NA,NA,NA,NA
1621,300101,"Vokac, Marek",12/6/1958,Prague,Czech Republic,50.0833,14.4167
1622,4119711,"Vokarev, Sergey",8/28/1970,Yekaterinburg,Russia,56.8356,60.6128
1623,14204223,"Vokhidov, Shamsiddin",1/11/2002,NA,NA,NA,NA
1624,4122763,"Volkov, Sergey",2/7/1974,Saransk,Russia,54.1833,45.1833
1625,4501950,"Volodin, Aleksandr",12/10/1990,Kohtla-Jarve,Estonia,59.4,27.2833
1626,14107090,"Volokitin, Andrei",6/18/1986,Lviv,Ukraine,49.8419,24.0315
1627,311111,"Voloshin, Leon",5/10/1964,Kazan,Russia,55.7908,49.1144
1628,4115031,"Volzhin, Alexander",2/2/1971,Makhachkala,Russia,42.9833,47.4833
1629,4121341,"Vorobiov, Evgeny E.",12/13/1976,NA,NA,NA,NA
1630,14116367,"Vorontsov, Pavlo",1/23/1998,Kyiv,Ukraine,50.45,30.5236
1631,4103009,"Vorotnikov, Vladislav V",8/17/1947,Saint Petersburg,Russia,59.95,30.3167
1632,300535,"Votava, Jan",11/29/1974,NA,NA,NA,NA
1633,14114470,"Vovk, Andriy",11/22/1991,Lviv,Ukraine,49.8419,24.0315
1634,14113171,"Vovk, Yuri",11/11/1988,Lviv,Ukraine,49.8419,24.0315
1635,922277,"Vuckovic, Bojan",9/12/1980,Belgrade,Serbia,44.8167,20.4667
1636,900273,"Vukic, Milan",8/19/1942,Sanski Most,Bosnia and Herzegovina,44.7667,16.6667
1637,4104307,"Vul, Arkadi Eremeevich",9/11/1953,NA,NA,NA,NA
1638,14103516,"Vysochin, Spartak",4/30/1975,Kyiv,Ukraine,50.45,30.5236
1639,24650684,"Wagner, Dennis",6/19/1997,Kassel,Germany,51.3166,9.4912
1640,4600070,"Wahls, Matthias",1/25/1968,NA,NA,NA,NA
1641,8603189,"Wan, Yunguo",6/28/1990,Shandong,China,35.894,117.9249
1642,8602883,"Wang, Hao",8/4/1989,Harbin,China,45.75,126.6333
1643,8601003,"Wang, Rui",4/18/1978,Hebei,China,37.8957,114.9042
1644,8601429,"Wang, Yue",3/31/1987,Taiyuan,China,37.8733,112.5425
1645,8600023,"Wang, Zili",6/14/1968,NA,NA,NA,NA
1646,1124552,"Warakomski, Tomasz",6/22/1989,Suwalki,Poland,54.0833,22.9333
1647,400203,"Ward, Chris G",3/26/1968,NA,NA,NA,NA
1648,1048104,"Warmerdam, Max",3/30/2000,Tegelen,Netherlands,51.3422,6.1364
1649,400157,"Watson, William N",4/18/1962,Baghdad,Iraq,33.35,44.4167
1650,1700073,"Wedberg, Tom",11/26/1953,Stockholm,Sweden,59.3294,18.0686
1651,8603405,"Wei, Yi",6/2/1999,Wuxi,China,31.5667,120.2833
1652,400327,"Wells, Peter K",4/17/1965,Portsmouth,United Kingdom,50.8058,-1.0872
1653,8602956,"Wen, Yang",7/7/1988,Shandong,China,35.894,117.9249
1654,1006088,"Werle, Jan",1/15/1984,Warnsveld,Netherlands,52.14,6.2238
1655,1701754,"Westerberg, Jonathan",2/25/1994,NA,NA,NA,NA
1656,500020,"Westerinen, Heikki M.J.",4/27/1944,Helsinki,Finland,60.1756,24.9342
1657,1133950,"Wieczorek, Oskar",6/13/1994,Wroclaw,Poland,51.11,17.0325
1658,2000130,"Wilder, Michael",8/17/1962,Philadelphia,United States,40.0077,-75.1339
1659,404454,"Williams, Simon K",11/30/1979,Guildford,United Kingdom,51.2365,-0.5703
1660,200018,"Winants, Luc",1/1/1963,Brussels,Belgium,50.8333,4.3333
1661,615013,"Wirig, Anthony",2/3/1983,Thionville,France,49.3589,6.1692
1662,1118358,"Wojtaszek, Radoslaw",1/13/1987,Elblag,Poland,54.1667,19.4
1663,2000148,"Wolff, Patrick",2/15/1968,New York City,United States,40.6943,-73.9249
1664,4611390,"Womacka, Mathias",6/26/1966,Karl-Marx-Stadt,Germany,50.8278,12.9214
1665,5800030,"Wong, Meng Kong",9/18/1963,Singapore,English,1.352083,103.819836
1666,5800714,"Wu, Shaobin",2/4/1969,NA,NA,NA,NA
1667,8600716,"Wu, Wenjin",3/10/1976,NA,NA,NA,NA
1668,8600147,"Xie, Jun",10/30/1970,Baoding,China,38.8671,115.4845
1669,2047640,"Xiong, Jeffery",10/30/2000,Plano,United States,33.0502,-96.7487
1670,8603693,"Xiu, Deshun",2/1/1989,Qingdao,China,36.1167,120.4
1671,8600031,"Xu, Jun",9/17/1962,Suzhou,China,33.6333,116.9683
1672,8608288,"Xu, Xiangyu",9/19/1999,Taiyuan,China,37.8733,112.5425
1673,8605564,"Xu, Yi",5/28/1998,Shanghai,China,31.1667,121.4667
1674,8604940,"Xu, Yinglun",12/3/1996,Harbin,China,45.75,126.6333
1675,8600635,"Xu, Yuhua",10/29/1976,Jinhua,China,29.1046,119.6494
1676,4113632,"Yagupov, Igor",10/13/1965,Tula,Russia,54.2,37.6167
1677,4100654,"Yakovich, Yuri",11/30/1962,Kuybyshev,Russia,55.4503,78.3075
1678,14203987,"Yakubboev, Nodirbek",1/23/2002,Tashkent,Uzbekistan,41.3,69.2667
1679,2029111,"Yang, Darwin",12/4/1996,Dallas,United States,32.7936,-96.7662
1680,8604398,"Yang, Kaiqi",5/6/1988,Heilongjiang,China,47.1216,128.7382
1681,8603820,"Yangyi, Yu",6/8/1994,Hubei,China,37.8957,114.9042
1682,8600040,"Ye, Jiangchuan",11/20/1960,Wuxi,China,31.5667,120.2833
1683,8600015,"Ye, Rongguang",10/3/1963,Wenzhou,China,27.9991,120.6561
1684,4113217,"Yemelin, Vasily",2/1/1976,Saint Petersburg,Russia,59.95,30.3167
1685,2005492,"Yermolinsky, Alex",4/11/1958,Saint Petersburg,Russia,59.95,30.3167
1686,4126378,"Yevseev, Denis",7/3/1973,Murmansk,Russia,68.9667,33.0833
1687,6302718,"Yilmaz, Mustafa",11/5/1992,Kastamonu,Turkey,41.3833,33.7833
1688,500011,"Yrjola, Jouni",10/24/1959,Vilppula,Finland,62.0222,24.5097
1689,8603090,"Yu, Ruiyuan",9/1/1991,Guangdong,China,23.379,113.7633
1690,8600660,"Yu, Shaoteng",3/26/1979,Guangzhou,China,23.1288,113.259
1691,2802341,"Yudasin, Leonid",8/8/1959,Saint Petersburg,Russia,59.95,30.3167
1692,4159659,"Yudin, Sergei",6/10/1986,Novosibirsk,Russia,55.0333,82.9167
1693,24131423,"Yuffa, Daniil",2/25/1997,Tyumen,Russia,57.15,65.5333
1694,4131606,"Zablotsky, Sergei",1/15/1982,Krasnoyarsk,Russia,56.0167,92.8667
1695,12800120,"Zagorskis, Darius",11/20/1969,Kaunas,Lithuania,54.9,23.9333
1696,14200040,"Zagrebelny, Sergey",4/9/1965,NA,NA,NA,NA
1697,5500796,"Zaibi, Amir",5/22/1988,NA,NA,NA,NA
1698,13600109,"Zaichik, Gennadi",2/11/1957,Tbilisi,Georgia,41.7225,44.7925
1699,4164490,"Zaitsev, Alexander",6/28/1985,Tula,Russia,54.2,37.6167
1700,4103017,"Zaitsev, Igor A",5/27/1938,Ramenskoye,Russia,55.5669,38.2303
1701,14500450,"Zaja, Ivan",7/29/1965,Arzano,Croatia,43.5792,17.0015
1702,912336,"Zajic, Milan",1/11/1999,Krusevac,Serbia,43.5787,21.3357
1703,4115333,"Zakhartsov, Viacheslav V.",3/30/1968,Omsk,Russia,54.9667,73.3833
1704,4145097,"Zakhartsov, Vladimir",1/30/1997,Rostov-on-Don,Russia,47.2357,39.7015
1705,3300200,"Zambrana, Oswaldo",7/7/1981,Sucre,Bolivia,-19.0431,-65.2592
1706,24101940,"Zanan, Evgeny",2/5/1998,Russia,Russia,61.52401,105.318756
1707,4400011,"Zapata, Alonso",8/22/1958,Pereira,Colombia,4.8143,-75.6946
1708,4655192,"Zaragatski, Ilja",9/26/1985,Saint Petersburg,Russia,59.95,30.3167
1709,100137,"Zarnicki, Pablo",11/12/1972,Cordoba,Argentina,-31.4167,-64.1833
1710,4655060,"Zeitlein, Michael",6/16/1947,Babruysk,Belarus,53.15,29.2333
1711,14500310,"Zelcic, Robert",9/21/1965,Zagreb,Croatia,45.8,15.95
1712,8603847,"Zeng, Chongsheng",6/10/1993,Guangdong,China,23.379,113.7633
1713,13500147,"Zezulkin, Jurij",8/16/1971,Minsk,Belarus,53.9022,27.5618
1714,8600970,"Zhang, Pengxiang",6/29/1980,Tianjin,China,39.1467,117.2056
1715,8600694,"Zhang, Zhong",9/5/1978,Chongqing,China,29.5628,106.5528
1716,8602522,"Zhao, Jun",12/12/1986,Jinan,China,36.6667,116.9833
1717,8601283,"Zhao, Xue",4/6/1985,Jinan,China,36.6667,116.9833
1718,3202534,"Zhao, Zong-Yuan",6/26/1986,Beijing,China,39.905,116.3914
1719,14116804,"Zherebukh, Yaroslav",7/14/1993,Lviv,Ukraine,49.8419,24.0315
1720,13502247,"Zhigalko, Andrey",9/18/1985,Minsk,Belarus,53.9022,27.5618
1721,13502956,"Zhigalko, Sergei",3/28/1989,Minsk,Belarus,53.9022,27.5618
1722,8603537,"Zhou, Jianchao",6/11/1988,Shanghai,China,31.1667,121.4667
1723,8601674,"Zhou, Weiqi",10/1/1986,Changzhou,China,31.8122,119.9692
1724,8600546,"Zhu, Chen",3/16/1976,Wenzhou,China,27.9991,120.6561
1725,14101513,"Zhukova, Natalia",6/5/1979,Dresden,Germany,51.05,13.74
1726,2015323,"Ziatdinov, Raset",12/27/1958,NA,NA,NA,NA
1727,2034255,"Zierk, Steven",8/27/1993,Mountain View,United States,37.4,-122.0796
1728,2800659,"Zifroni, Dov",2/17/1976,NA,NA,NA,NA
1729,2801612,"Zilberman, Yaacov",5/26/1954,NA,NA,NA,NA
1730,315303,"Zilka, Stepan",11/11/1988,Litovel,Czech Republic,49.7012,17.0762
1731,14110547,"Zinchenko, Yaroslav",2/14/1987,Dnipro,Ukraine,48.4647,35.0462
1732,7200595,"Ziska, Helgi Dam",7/27/1990,Torshavn,Faroe Islands,62,-6.7833
1733,811424,"Zlochevskij, Alexander",6/25/1963,Moscow,Russia,55.7558,37.6178
1734,2800705,"Zoler, Dan",1/10/1974,NA,NA,NA,NA
1735,14101130,"Zontakh, Andrey",11/4/1970,NA,NA,NA,NA
1736,14104385,"Zubarev, Alexander",12/17/1979,NA,NA,NA,NA
1737,14109409,"Zubov, Alexander",4/4/1983,NA,NA,NA,NA
1738,4113403,"Zvjaginsev, Vadim",8/18/1976,Moscow,Russia,55.7558,37.6178
