"","V1","Name","ID Number","Period","RTNG","Birthdate","Birthplace","Country_of_birth","Latitude","Longitude","Age","Sex","Fed","rating_inc"
"864",6565,"Gareyev, Timur",14200937,2002-10-01 00:00:00,2431,"3/3/1988","Tashkent","Uzbekistan",41.3,69.2667,14.57906,"M","USA",240
"865",7149,"Gretarsson, Helgi Ass",2300699,2002-10-01 00:00:00,2508,"2/18/1977",NA,NA,NA,NA,25.61533,"M","ISL",3
"866",7315,"Grischuk, Alexander",4126025,2002-10-01 00:00:00,2702,"10/31/1983","Moscow","Russia",55.7558,37.6178,18.91855,"M","RUS",0
"867",7741,"Guseinov, Gadir",13401378,2002-10-01 00:00:00,2513,"5/21/1986","Moscow","Russia",55.7558,37.6178,16.36413,"M","AZE",-6
"868",8027,"Harikrishna, Pentala",5007003,2002-10-01 00:00:00,2551,"5/10/1986","Guntur","India",16.3,80.45,16.39425,"M","IND",-17
"869",8445,"Howell, David W L",410608,2002-10-01 00:00:00,2224,"11/14/1990","Eastbourne","United Kingdom",50.77,0.28,11.87953,"M","ENG",13
"870",8606,"Inarkiev, Ernesto",4162722,2002-10-01 00:00:00,2556,"12/9/1985","Osh","Kyrgyzstan",40.5333,72.7833,16.8104,"M","RUS",11
"871",8989,"Kamsky, Gata",2000024,2002-10-01 00:00:00,2717,"6/2/1974","Novokuznetsk","Russia",53.75,87.1167,28.33128,"M","USA",0
"872",9179,"Karjakin, Sergey",14109603,2002-10-01 00:00:00,2527,"1/12/1990","Simferopol","Ukraine",44.9484,34.1,12.71732,"M","RUS",4
"873",9479,"Kasparov, Garry",4100018,2002-10-01 00:00:00,2836,"4/13/1963","Baku","Azerbaijan",40.3667,49.8352,39.46886,"M","RUS",0
"874",9922,"Khairullin, Ildar",4151348,2002-10-01 00:00:00,2339,"8/22/1990","Perm","Russia",58.0139,56.2489,12.10951,"M","RUS",10
"875",10088,"Koneru, Humpy",5008123,2002-10-01 00:00:00,2484,"3/31/1987","Vijayawada","India",16.5062,80.648,15.50445,"F","IND",11
"876",10403,"Kramnik, Vladimir",4101588,2002-10-01 00:00:00,2809,"6/25/1975","Tuapse","Russia",44.1,39.0833,27.26899,"M","RUS",0
"877",10590,"Kuzubov, Yuriy",14112906,2002-10-01 00:00:00,2186,"1/26/1990","Sychyovka","Russia",55.8266,34.2753,12.67899,"M","UKR",-1
"878",10748,"Lautier, Joel",600016,2002-10-01 00:00:00,2665,"4/12/1973","Scarborough","Canada",43.7764,-79.2318,29.47023,"M","FRA",0
"879",10941,"Le, Quang Liem",12401137,2002-10-01 00:00:00,2132,"3/13/1991","Ho Chi Minh City","Vietnam",10.8167,106.6333,11.55373,"M","VIE",-16
"880",11098,"Leko, Peter",703303,2002-10-01 00:00:00,2743,"9/8/1979","Subotica","Serbia",46.0983,19.67,23.06366,"M","HUN",21
"881",11774,"Mamedov, Rauf",13401653,2002-10-01 00:00:00,2366,"4/26/1988","Baku","Azerbaijan",40.3667,49.8352,14.43121,"M","AZE",-1
"882",11939,"Mamedyarov, Shakhriyar",13401319,2002-10-01 00:00:00,2580,"4/12/1985","Sumgait","Azerbaijan",40.5855,49.6317,17.47023,"M","AZE",28
"883",12309,"McShane, Luke J",404853,2002-10-01 00:00:00,2546,"1/7/1984","London","United Kingdom",51.5072,-0.1275,18.73238,"M","ENG",2
"884",12487,"Megaranto, Susanto",7101384,2002-10-01 00:00:00,2420,"10/8/1987","Indramayu","Indonesia",-6.3356,108.319,14.98152,"M","INA",56
"885",12955,"Morozevich, Alexander",4116992,2002-10-01 00:00:00,2707,"7/18/1977","Moscow","Russia",55.7558,37.6178,25.20465,"M","RUS",-9
"886",13136,"Naiditsch, Arkadij",4650891,2002-10-01 00:00:00,2586,"10/25/1985","Riga","Latvia",56.9475,24.1069,16.93361,"M","AZE",5
"887",13302,"Nakamura, Hikaru",2016192,2002-10-01 00:00:00,2504,"12/9/1987","Hirakata","Japan",34.8147,135.6511,14.81177,"M","USA",10
"888",13470,"Navara, David",309095,2002-10-01 00:00:00,2567,"3/27/1985","Prague","Czech Republic",50.0833,14.4167,17.51403,"M","CZE",8
"889",13642,"Negi, Parimarjan",5016690,2002-10-01 00:00:00,2027,"2/9/1993","New Delhi","India",28.7,77.2,9.639973,"M","IND",-34
"890",13800,"Nepomniachtchi, Ian",4168119,2002-10-01 00:00:00,2344,"7/14/1990","Bryansk","Russia",53.25,34.3667,12.21629,"M","RUS",38
"891",14194,"Nguyen, Ngoc Truong Son",12401110,2002-10-01 00:00:00,2274,"2/23/1990","Rach Gia","Vietnam",10.0125,105.0808,12.60233,"M","VIE",40
"892",14881,"Polgar, Judit",700070,2002-10-01 00:00:00,2685,"7/23/1976","Budapest","Hungary",47.4983,19.0408,26.19028,"F","HUN",4
"893",15073,"Ponomariov, Ruslan",14103320,2002-10-01 00:00:00,2743,"10/11/1983","Horlivka","Ukraine",48.3336,38.0925,18.97331,"M","UKR",0
"894",15247,"Popov, Ivan",4170350,2002-10-01 00:00:00,2223,"3/20/1990","Rostov-on-Don","Russia",47.2357,39.7015,12.53388,"M","RUS",0
"895",15869,"Radjabov, Teimour",13400924,2002-10-01 00:00:00,2628,"3/12/1987","Baku","Azerbaijan",40.3667,49.8352,15.55647,"M","AZE",10
"896",16167,"Ramirez, Alejandro",6500617,2002-10-01 00:00:00,2421,"6/21/1988","San Jose","Costa Rica",9.9333,-84.0833,14.27789,"M","USA",108
"897",16467,"Riazantsev, Alexander",4125029,2002-10-01 00:00:00,2543,"9/12/1985","Moscow","Russia",55.7558,37.6178,17.05133,"M","RUS",6
"898",16884,"Safarli, Eltaj",13402129,2002-10-01 00:00:00,2210,"5/18/1992","Baku","Azerbaijan",40.3667,49.8352,10.37098,"M","AZE",0
"899",17192,"Salgado Lopez, Ivan",2257327,2002-10-01 00:00:00,2165,"6/29/1991","Ourense","Spain",42.3364,-7.8633,11.25804,"M","ESP",2
"900",17726,"Schwartzman, Gabriel",2011255,2002-10-01 00:00:00,2533,"10/23/1976","Bucharest","Romania",44.4,26.0833,25.9384,"M","USA",0
"901",18811,"Stellwagen, Daniel",1006673,2002-10-01 00:00:00,2426,"3/1/1987","Soest","Netherlands",52.1764,5.2992,15.58658,"M","NED",-38
"902",19266,"Tahirov, Farhad",13401661,2002-10-01 00:00:00,2452,"4/12/1987",NA,NA,NA,NA,15.47159,"M","AZE",31
"903",19710,"Topalov, Veselin",2900084,2002-10-01 00:00:00,2743,"3/15/1975","Ruse","Bulgaria",43.8445,25.9539,27.54825,"M","BUL",-2
"904",20028,"Vachier-Lagrave, Maxime",623539,2002-10-01 00:00:00,2358,"10/21/1990","Nogent-sur-Marne","France",48.8375,2.4833,11.94524,"M","FRA",0
"905",20334,"Vallejo Pons, Francisco",2205530,2002-10-01 00:00:00,2635,"8/21/1982","Es Castell","Spain",39.8797,4.2891,20.11225,"M","ESP",-17
"906",20897,"Volokitin, Andrei",14107090,2002-10-01 00:00:00,2558,"6/18/1986","Lviv","Ukraine",49.8419,24.0315,16.28747,"M","UKR",13
"907",21067,"Wang, Hao",8602883,2002-10-01 00:00:00,2194,"8/4/1989","Harbin","China",45.75,126.6333,13.15811,"M","CHN",NA
"908",21223,"Wang, Yue",8601429,2002-10-01 00:00:00,2495,"3/31/1987","Taiyuan","China",37.8733,112.5425,15.50445,"M","CHN",40
"909",417,"Acs, Peter",708020,2003-01-01 00:00:00,2623,"5/10/1981","Eger","Hungary",47.8989,20.3747,21.64544832,"M","HUN",32
"910",583,"Alekseev, Evgeny",4138147,2003-01-01 00:00:00,2614,"11/28/1985","Pushkin","Russia",59.7176,30.406,17.09240246,"M","RUS",21
"911",753,"Almasi, Zoltan",702293,2003-01-01 00:00:00,2676,"8/29/1976","Jardanhaza","Hungary",48.1551,20.2477,26.34086242,"M","HUN",4
"912",939,"Andreikin, Dmitry",4158814,2003-01-01 00:00:00,2342,"2/5/1990","Ryazan","Russia",54.6167,39.7167,12.90349076,"M","RUS",10
"913",1102,"Andriasian, Zaven",13302000,2003-01-01 00:00:00,2307,"3/11/1989","Yerevan","Armenia",40.1814,44.5144,13.80971937,"M","ARM",122
"914",1526,"Areshchenko, Alexander",14109530,2003-01-01 00:00:00,2566,"6/15/1986","Luhansk","Ukraine",48.5833,39.3333,16.54757016,"M","UKR",-1
"915",1952,"Bacrot, Etienne",605506,2003-01-01 00:00:00,2671,"1/22/1983","Lille","France",50.6278,3.0583,19.94250513,"M","FRA",18
"916",2252,"Balogh, Csaba",718939,2003-01-01 00:00:00,2448,"3/10/1987","Budapest","Hungary",47.4983,19.0408,15.81383,"M","HUN",16
"917",2418,"Baramidze, David",4667719,2003-01-01 00:00:00,2426,"9/27/1988","Tbilisi","Georgia",41.7225,44.7925,14.26146,"M","GER",36
"918",2677,"Berkes, Ferenc",718572,2003-01-01 00:00:00,2570,"8/8/1985","Baja","Hungary",46.1833,18.9536,17.39904,"M","HUN",25
"919",2848,"Bindrich, Falko",4676670,2003-01-01 00:00:00,2218,"10/17/1990","Zittau","Germany",50.8961,14.8072,12.20808,"M","GER",46
"920",3115,"Bluvshtein, Mark",2603608,2003-01-01 00:00:00,2462,"4/20/1988","Yaroslavl","Russia",57.6167,39.85,14.69952,"M","CAN",13
"921",3415,"Bruzon Batista, Lazaro",3503739,2003-01-01 00:00:00,2613,"5/2/1982","Holguin","Cuba",20.8872,-76.2631,20.66804,"M","USA",0
"922",3586,"Bu, Xiangzhi",8601445,2003-01-01 00:00:00,2569,"12/10/1985","Qingdao","China",36.1167,120.4,17.05955,"M","CHN",-32
"923",3967,"Carlsen, Magnus",1503014,2003-01-01 00:00:00,2279,"11/30/1990","Tonsberg","Norway",59.2981,10.4236,12.08761,"M","NOR",29
"924",4129,"Caruana, Fabiano",2020009,2003-01-01 00:00:00,2134,"7/30/1992","Miami","United States",25.7839,-80.2102,10.423,"M","USA",32
"925",4288,"Cordova, Emilio",3801497,2003-01-01 00:00:00,2123,"7/8/1991","Lima","Peru",-12.05,-77.0333,11.48528,"M","PER",-47
"926",4593,"Dao, Thien Hai",12400084,2003-01-01 00:00:00,2560,"5/10/1978",NA,NA,NA,NA,24.64613,"M","VIE",13
"927",5449,"Efimenko, Zahar",14107201,2003-01-01 00:00:00,2590,"7/3/1985","Makiivka","Ukraine",48.0556,37.9611,17.4976,"M","UKR",23
"928",5992,"Feller, Sebastien",634654,2003-01-01 00:00:00,1974,"3/11/1991","Thionville","France",49.3589,6.1692,11.81109,"M","FRA",NA
"929",6398,"Gagunashvili, Merab",13601652,2003-01-01 00:00:00,2563,"1/3/1985","Tbilisi","Georgia",41.7225,44.7925,17.99316,"M","GEO",25
"930",6564,"Gareyev, Timur",14200937,2003-01-01 00:00:00,2431,"3/3/1988","Tashkent","Uzbekistan",41.3,69.2667,14.83094,"M","USA",0
"931",7148,"Gretarsson, Helgi Ass",2300699,2003-01-01 00:00:00,2516,"2/18/1977",NA,NA,NA,NA,25.86721,"M","ISL",8
"932",7314,"Grischuk, Alexander",4126025,2003-01-01 00:00:00,2712,"10/31/1983","Moscow","Russia",55.7558,37.6178,19.17043,"M","RUS",10
"933",7740,"Guseinov, Gadir",13401378,2003-01-01 00:00:00,2505,"5/21/1986","Moscow","Russia",55.7558,37.6178,16.61602,"M","AZE",-8
"934",8026,"Harikrishna, Pentala",5007003,2003-01-01 00:00:00,2539,"5/10/1986","Guntur","India",16.3,80.45,16.64613,"M","IND",-12
"935",8444,"Howell, David W L",410608,2003-01-01 00:00:00,2257,"11/14/1990","Eastbourne","United Kingdom",50.77,0.28,12.13142,"M","ENG",33
"936",8605,"Inarkiev, Ernesto",4162722,2003-01-01 00:00:00,2566,"12/9/1985","Osh","Kyrgyzstan",40.5333,72.7833,17.06229,"M","RUS",10
"937",8988,"Kamsky, Gata",2000024,2003-01-01 00:00:00,2717,"6/2/1974","Novokuznetsk","Russia",53.75,87.1167,28.58316,"M","USA",0
"938",9178,"Karjakin, Sergey",14109603,2003-01-01 00:00:00,2547,"1/12/1990","Simferopol","Ukraine",44.9484,34.1,12.9692,"M","RUS",20
"939",9478,"Kasparov, Garry",4100018,2003-01-01 00:00:00,2847,"4/13/1963","Baku","Azerbaijan",40.3667,49.8352,39.72074,"M","RUS",11
"940",9921,"Khairullin, Ildar",4151348,2003-01-01 00:00:00,2331,"8/22/1990","Perm","Russia",58.0139,56.2489,12.3614,"M","RUS",-8
"941",10087,"Koneru, Humpy",5008123,2003-01-01 00:00:00,2496,"3/31/1987","Vijayawada","India",16.5062,80.648,15.75633,"F","IND",12
"942",10402,"Kramnik, Vladimir",4101588,2003-01-01 00:00:00,2809,"6/25/1975","Tuapse","Russia",44.1,39.0833,27.52088,"M","RUS",0
"943",10589,"Kuzubov, Yuriy",14112906,2003-01-01 00:00:00,2283,"1/26/1990","Sychyovka","Russia",55.8266,34.2753,12.93087,"M","UKR",97
"944",10747,"Lautier, Joel",600016,2003-01-01 00:00:00,2670,"4/12/1973","Scarborough","Canada",43.7764,-79.2318,29.72211,"M","FRA",5
"945",10940,"Le, Quang Liem",12401137,2003-01-01 00:00:00,2202,"3/13/1991","Ho Chi Minh City","Vietnam",10.8167,106.6333,11.80561,"M","VIE",70
"946",11097,"Leko, Peter",703303,2003-01-01 00:00:00,2736,"9/8/1979","Subotica","Serbia",46.0983,19.67,23.31554,"M","HUN",-7
"947",11773,"Mamedov, Rauf",13401653,2003-01-01 00:00:00,2315,"4/26/1988","Baku","Azerbaijan",40.3667,49.8352,14.68309,"M","AZE",-51
"948",11938,"Mamedyarov, Shakhriyar",13401319,2003-01-01 00:00:00,2596,"4/12/1985","Sumgait","Azerbaijan",40.5855,49.6317,17.72211,"M","AZE",16
"949",12308,"McShane, Luke J",404853,2003-01-01 00:00:00,2568,"1/7/1984","London","United Kingdom",51.5072,-0.1275,18.98426,"M","ENG",22
"950",12486,"Megaranto, Susanto",7101384,2003-01-01 00:00:00,2422,"10/8/1987","Indramayu","Indonesia",-6.3356,108.319,15.2334,"M","INA",2
"951",12954,"Morozevich, Alexander",4116992,2003-01-01 00:00:00,2678,"7/18/1977","Moscow","Russia",55.7558,37.6178,25.45654,"M","RUS",-29
"952",13135,"Naiditsch, Arkadij",4650891,2003-01-01 00:00:00,2585,"10/25/1985","Riga","Latvia",56.9475,24.1069,17.18549,"M","AZE",-1
"953",13301,"Nakamura, Hikaru",2016192,2003-01-01 00:00:00,2520,"12/9/1987","Hirakata","Japan",34.8147,135.6511,15.06366,"M","USA",16
"954",13469,"Navara, David",309095,2003-01-01 00:00:00,2580,"3/27/1985","Prague","Czech Republic",50.0833,14.4167,17.76591,"M","CZE",13
"955",13641,"Negi, Parimarjan",5016690,2003-01-01 00:00:00,2068,"2/9/1993","New Delhi","India",28.7,77.2,9.891855,"M","IND",41
"956",13799,"Nepomniachtchi, Ian",4168119,2003-01-01 00:00:00,2368,"7/14/1990","Bryansk","Russia",53.25,34.3667,12.46817,"M","RUS",24
"957",14193,"Nguyen, Ngoc Truong Son",12401110,2003-01-01 00:00:00,2440,"2/23/1990","Rach Gia","Vietnam",10.0125,105.0808,12.85421,"M","VIE",166
"958",14880,"Polgar, Judit",700070,2003-01-01 00:00:00,2700,"7/23/1976","Budapest","Hungary",47.4983,19.0408,26.44216,"F","HUN",15
"959",15072,"Ponomariov, Ruslan",14103320,2003-01-01 00:00:00,2734,"10/11/1983","Horlivka","Ukraine",48.3336,38.0925,19.22519,"M","UKR",-9
"960",15246,"Popov, Ivan",4170350,2003-01-01 00:00:00,2307,"3/20/1990","Rostov-on-Don","Russia",47.2357,39.7015,12.78576,"M","RUS",84
"961",15868,"Radjabov, Teimour",13400924,2003-01-01 00:00:00,2624,"3/12/1987","Baku","Azerbaijan",40.3667,49.8352,15.80835,"M","AZE",-4
"962",16166,"Ramirez, Alejandro",6500617,2003-01-01 00:00:00,2413,"6/21/1988","San Jose","Costa Rica",9.9333,-84.0833,14.52977,"M","USA",-8
"963",16466,"Riazantsev, Alexander",4125029,2003-01-01 00:00:00,2538,"9/12/1985","Moscow","Russia",55.7558,37.6178,17.30322,"M","RUS",-5
"964",16883,"Safarli, Eltaj",13402129,2003-01-01 00:00:00,2232,"5/18/1992","Baku","Azerbaijan",40.3667,49.8352,10.62286,"M","AZE",22
"965",17191,"Salgado Lopez, Ivan",2257327,2003-01-01 00:00:00,2174,"6/29/1991","Ourense","Spain",42.3364,-7.8633,11.50992,"M","ESP",9
"966",17725,"Schwartzman, Gabriel",2011255,2003-01-01 00:00:00,2533,"10/23/1976","Bucharest","Romania",44.4,26.0833,26.19028,"M","USA",0
"967",18810,"Stellwagen, Daniel",1006673,2003-01-01 00:00:00,2427,"3/1/1987","Soest","Netherlands",52.1764,5.2992,15.83847,"M","NED",1
"968",18978,"Swiercz, Dariusz",1126881,2003-01-01 00:00:00,1974,"5/31/1994","Tarnowskie Gory","Poland",50.4455,18.8615,8.588638,"M","USA",NA
"969",19265,"Tahirov, Farhad",13401661,2003-01-01 00:00:00,2571,"4/12/1987",NA,NA,NA,NA,15.72348,"M","AZE",119
"970",19709,"Topalov, Veselin",2900084,2003-01-01 00:00:00,2743,"3/15/1975","Ruse","Bulgaria",43.8445,25.9539,27.80014,"M","BUL",0
"971",20027,"Vachier-Lagrave, Maxime",623539,2003-01-01 00:00:00,2348,"10/21/1990","Nogent-sur-Marne","France",48.8375,2.4833,12.19713,"M","FRA",-10
"972",20333,"Vallejo Pons, Francisco",2205530,2003-01-01 00:00:00,2629,"8/21/1982","Es Castell","Spain",39.8797,4.2891,20.36413,"M","ESP",-6
"973",20896,"Volokitin, Andrei",14107090,2003-01-01 00:00:00,2565,"6/18/1986","Lviv","Ukraine",49.8419,24.0315,16.53936,"M","UKR",7
"974",21066,"Wang, Hao",8602883,2003-01-01 00:00:00,2215,"8/4/1989","Harbin","China",45.75,126.6333,13.40999,"M","CHN",21
"975",21222,"Wang, Yue",8601429,2003-01-01 00:00:00,2492,"3/31/1987","Taiyuan","China",37.8733,112.5425,15.75633,"M","CHN",-3
"976",416,"Acs, Peter",708020,2003-03-31 23:00:00,2600,"5/10/1981","Eger","Hungary",47.8989,20.3747,21.89185489,"M","HUN",-23
"977",582,"Alekseev, Evgeny",4138147,2003-03-31 23:00:00,2607,"11/28/1985","Pushkin","Russia",59.7176,30.406,17.33880903,"M","RUS",-7
"978",752,"Almasi, Zoltan",702293,2003-03-31 23:00:00,2676,"8/29/1976","Jardanhaza","Hungary",48.1551,20.2477,26.58726899,"M","HUN",0
"979",938,"Andreikin, Dmitry",4158814,2003-03-31 23:00:00,2402,"2/5/1990","Ryazan","Russia",54.6167,39.7167,13.14989733,"M","RUS",60
"980",1101,"Andriasian, Zaven",13302000,2003-03-31 23:00:00,2307,"3/11/1989","Yerevan","Armenia",40.1814,44.5144,14.05612594,"M","ARM",0
"981",1525,"Areshchenko, Alexander",14109530,2003-03-31 23:00:00,2546,"6/15/1986","Luhansk","Ukraine",48.5833,39.3333,16.79397673,"M","UKR",-20
"982",1951,"Bacrot, Etienne",605506,2003-03-31 23:00:00,2654,"1/22/1983","Lille","France",50.6278,3.0583,20.1889117,"M","FRA",-17
"983",2251,"Balogh, Csaba",718939,2003-03-31 23:00:00,2471,"3/10/1987","Budapest","Hungary",47.4983,19.0408,16.06023,"M","HUN",23
"984",2417,"Baramidze, David",4667719,2003-03-31 23:00:00,2435,"9/27/1988","Tbilisi","Georgia",41.7225,44.7925,14.50787,"M","GER",9
"985",2676,"Berkes, Ferenc",718572,2003-03-31 23:00:00,2578,"8/8/1985","Baja","Hungary",46.1833,18.9536,17.64545,"M","HUN",8
"986",2847,"Bindrich, Falko",4676670,2003-03-31 23:00:00,2284,"10/17/1990","Zittau","Germany",50.8961,14.8072,12.45448,"M","GER",66
"987",3114,"Bluvshtein, Mark",2603608,2003-03-31 23:00:00,2451,"4/20/1988","Yaroslavl","Russia",57.6167,39.85,14.94593,"M","CAN",-11
"988",3414,"Bruzon Batista, Lazaro",3503739,2003-03-31 23:00:00,2610,"5/2/1982","Holguin","Cuba",20.8872,-76.2631,20.91444,"M","USA",-3
"989",3585,"Bu, Xiangzhi",8601445,2003-03-31 23:00:00,2588,"12/10/1985","Qingdao","China",36.1167,120.4,17.30595,"M","CHN",19
"990",3966,"Carlsen, Magnus",1503014,2003-03-31 23:00:00,2356,"11/30/1990","Tonsberg","Norway",59.2981,10.4236,12.33402,"M","NOR",77
"991",4128,"Caruana, Fabiano",2020009,2003-03-31 23:00:00,2165,"7/30/1992","Miami","United States",25.7839,-80.2102,10.6694,"M","USA",31
"992",4287,"Cordova, Emilio",3801497,2003-03-31 23:00:00,2123,"7/8/1991","Lima","Peru",-12.05,-77.0333,11.73169,"M","PER",0
"993",4592,"Dao, Thien Hai",12400084,2003-03-31 23:00:00,2564,"5/10/1978",NA,NA,NA,NA,24.89254,"M","VIE",4
"994",5448,"Efimenko, Zahar",14107201,2003-03-31 23:00:00,2599,"7/3/1985","Makiivka","Ukraine",48.0556,37.9611,17.74401,"M","UKR",9
"995",5991,"Feller, Sebastien",634654,2003-03-31 23:00:00,1974,"3/11/1991","Thionville","France",49.3589,6.1692,12.05749,"M","FRA",0
"996",6397,"Gagunashvili, Merab",13601652,2003-03-31 23:00:00,2580,"1/3/1985","Tbilisi","Georgia",41.7225,44.7925,18.23956,"M","GEO",17
"997",6563,"Gareyev, Timur",14200937,2003-03-31 23:00:00,2449,"3/3/1988","Tashkent","Uzbekistan",41.3,69.2667,15.07734,"M","USA",18
"998",7147,"Gretarsson, Helgi Ass",2300699,2003-03-31 23:00:00,2510,"2/18/1977",NA,NA,NA,NA,26.11362,"M","ISL",-6
"999",7313,"Grischuk, Alexander",4126025,2003-03-31 23:00:00,2701,"10/31/1983","Moscow","Russia",55.7558,37.6178,19.41684,"M","RUS",-11
"1000",7487,"Grover, Sahaj",5021103,2003-03-31 23:00:00,1944,"9/7/1995","Delhi","India",28.66,77.23,7.564682,"M","IND",NA
"1001",7739,"Guseinov, Gadir",13401378,2003-03-31 23:00:00,2505,"5/21/1986","Moscow","Russia",55.7558,37.6178,16.86242,"M","AZE",0
"1002",8025,"Harikrishna, Pentala",5007003,2003-03-31 23:00:00,2563,"5/10/1986","Guntur","India",16.3,80.45,16.89254,"M","IND",24
"1003",8443,"Howell, David W L",410608,2003-03-31 23:00:00,2251,"11/14/1990","Eastbourne","United Kingdom",50.77,0.28,12.37782,"M","ENG",-6
"1004",8604,"Inarkiev, Ernesto",4162722,2003-03-31 23:00:00,2568,"12/9/1985","Osh","Kyrgyzstan",40.5333,72.7833,17.30869,"M","RUS",2
"1005",8987,"Kamsky, Gata",2000024,2003-03-31 23:00:00,2717,"6/2/1974","Novokuznetsk","Russia",53.75,87.1167,28.82957,"M","USA",0
"1006",9177,"Karjakin, Sergey",14109603,2003-03-31 23:00:00,2556,"1/12/1990","Simferopol","Ukraine",44.9484,34.1,13.21561,"M","RUS",9
"1007",9477,"Kasparov, Garry",4100018,2003-03-31 23:00:00,2830,"4/13/1963","Baku","Azerbaijan",40.3667,49.8352,39.96715,"M","RUS",-17
"1008",9920,"Khairullin, Ildar",4151348,2003-03-31 23:00:00,2388,"8/22/1990","Perm","Russia",58.0139,56.2489,12.6078,"M","RUS",57
"1009",10086,"Koneru, Humpy",5008123,2003-03-31 23:00:00,2496,"3/31/1987","Vijayawada","India",16.5062,80.648,16.00274,"F","IND",0
"1010",10401,"Kramnik, Vladimir",4101588,2003-03-31 23:00:00,2789,"6/25/1975","Tuapse","Russia",44.1,39.0833,27.76728,"M","RUS",-20
"1011",10588,"Kuzubov, Yuriy",14112906,2003-03-31 23:00:00,2340,"1/26/1990","Sychyovka","Russia",55.8266,34.2753,13.17728,"M","UKR",57
"1012",10746,"Lautier, Joel",600016,2003-03-31 23:00:00,2666,"4/12/1973","Scarborough","Canada",43.7764,-79.2318,29.96851,"M","FRA",-4
"1013",10939,"Le, Quang Liem",12401137,2003-03-31 23:00:00,2202,"3/13/1991","Ho Chi Minh City","Vietnam",10.8167,106.6333,12.05202,"M","VIE",0
"1014",11096,"Leko, Peter",703303,2003-03-31 23:00:00,2746,"9/8/1979","Subotica","Serbia",46.0983,19.67,23.56194,"M","HUN",10
"1015",11772,"Mamedov, Rauf",13401653,2003-03-31 23:00:00,2330,"4/26/1988","Baku","Azerbaijan",40.3667,49.8352,14.9295,"M","AZE",15
"1016",11937,"Mamedyarov, Shakhriyar",13401319,2003-03-31 23:00:00,2607,"4/12/1985","Sumgait","Azerbaijan",40.5855,49.6317,17.96851,"M","AZE",11
"1017",12307,"McShane, Luke J",404853,2003-03-31 23:00:00,2592,"1/7/1984","London","United Kingdom",51.5072,-0.1275,19.23066,"M","ENG",24
"1018",12485,"Megaranto, Susanto",7101384,2003-03-31 23:00:00,2436,"10/8/1987","Indramayu","Indonesia",-6.3356,108.319,15.47981,"M","INA",14
"1019",12953,"Morozevich, Alexander",4116992,2003-03-31 23:00:00,2678,"7/18/1977","Moscow","Russia",55.7558,37.6178,25.70294,"M","RUS",0
"1020",13134,"Naiditsch, Arkadij",4650891,2003-03-31 23:00:00,2588,"10/25/1985","Riga","Latvia",56.9475,24.1069,17.4319,"M","AZE",3
"1021",13300,"Nakamura, Hikaru",2016192,2003-03-31 23:00:00,2561,"12/9/1987","Hirakata","Japan",34.8147,135.6511,15.31006,"M","USA",41
"1022",13468,"Navara, David",309095,2003-03-31 23:00:00,2576,"3/27/1985","Prague","Czech Republic",50.0833,14.4167,18.01232,"M","CZE",-4
"1023",13640,"Negi, Parimarjan",5016690,2003-03-31 23:00:00,2117,"2/9/1993","New Delhi","India",28.7,77.2,10.13826,"M","IND",49
"1024",13798,"Nepomniachtchi, Ian",4168119,2003-03-31 23:00:00,2419,"7/14/1990","Bryansk","Russia",53.25,34.3667,12.71458,"M","RUS",51
"1025",14192,"Nguyen, Ngoc Truong Son",12401110,2003-03-31 23:00:00,2440,"2/23/1990","Rach Gia","Vietnam",10.0125,105.0808,13.10062,"M","VIE",0
"1026",14879,"Polgar, Judit",700070,2003-03-31 23:00:00,2715,"7/23/1976","Budapest","Hungary",47.4983,19.0408,26.68857,"F","HUN",15
"1027",15071,"Ponomariov, Ruslan",14103320,2003-03-31 23:00:00,2718,"10/11/1983","Horlivka","Ukraine",48.3336,38.0925,19.47159,"M","UKR",-16
